Temperature,Pressure,Humidity,Vaccum,Energy
16.36,1021.34,85.13,43.99,465.81
27.27,1010.69,78.09,72.24,432.35
20.27,1020.75,67.12,56.65,454.29
22.28,1018.98,84.12,60.27,443.44
26.99,1011.13,71.27,62.26,436.89
25.79,1007.89,81.38,67.17,440.75
29.49,1009.34,56.35,69.71,440.99
25.85,1007.7,70.14,67.69,434
25.82,1012.69,89.94,69.68,439.58
24.67,1004.96,58.15,68.14,438.4
30.09,1001.29,56.04,64.96,430.3
11.27,1017.03,61.94,40.62,471.26
20.28,1012.42,70.31,68.63,454.36
19.36,1008.97,58.92,39.54,458.75
15.37,1011.58,96.76,41.96,466.02
13.79,1023.3,83.59,45.08,465.69
24.35,1012.2,85.88,73.17,435.66
20.51,1016.39,92.99,63.09,445.86
21.93,1008.92,98.54,61.45,443.91
28.24,1010.1,67.92,71.58,434.01
25.19,1014.75,64.38,64.44,444.35
31.71,1010.63,40.17,73.5,430.45
24.88,1014.23,55.76,63.31,441.54
30.65,1004.92,63.39,71.98,429.85
29.01,1010.74,52.51,68.08,427.91
10.06,999.37,98.65,42.02,477.82
14.66,1030.81,68.88,41.92,464.57
26.12,1013.06,68.96,68.51,433.11
23.92,1009.63,54.16,61.87,441.15
21.88,1015.58,87.19,59.39,442.92
16,1013.88,81.74,42.86,467.5
24.74,1012.18,74.2,59.21,440.36
6.93,1020.17,71.16,40.67,494.61
12.26,1011.79,79.06,39.96,470.87
14.44,1025.05,56.59,40.8,472.95
11.85,1017.92,93.45,42.07,467.25
21.35,1017.36,73.1,57.76,452.57
27.31,1016.05,45.98,65.12,440.06
23.59,1010.85,55.98,43.77,448.42
11.94,1016.61,96.11,40.66,467.99
24.97,1015.6,56.79,50.23,454.35
24.78,1008.08,65.4,57.19,443.62
8.18,1017.16,88.16,43.69,487.83
13.75,1016.41,93.31,40.66,461.81
15.52,1015.8,76.27,43.7,466.38
14.98,1022.66,83.34,43.99,462.32
13.42,1025.03,77.51,40.78,459.04
24.05,1011.32,88.94,72.24,437.81
29.75,1009.1,56.5,74.87,435.61
17.89,1008.92,65.08,42.42,467.59
27.84,1001.18,83.46,72.39,432.19
18.24,1017.38,86.92,58.46,449.63
12,1019.48,58.71,41.17,474.4
12.23,1016.46,84.4,43.69,471.62
22.67,1021.02,70.49,64.15,453.47
16.73,1012.94,74.04,37.2,463.89
21.65,1013.13,66.07,56.89,445.93
21.18,1012.57,48.05,45.01,451.62
21.06,1004.9,84.09,67.07,446.44
13.88,1017.28,79.4,48.79,464.14
19.08,1010.6,75.21,46.93,454.45
17.48,1011.39,62.45,40.89,462.59
16.23,1016.4,68.9,43.69,466.22
24.99,1005.66,74.87,60.37,437.67
12.53,1007.21,84.2,44.03,470.04
18.3,1012.23,68.09,37.2,470.42
7.51,1015.9,78.31,41.66,485.58
28.66,1009.56,69.07,77.95,431.23
25.6,1013.16,53.19,63.9,451.44
12.75,1012.51,62.37,39.85,475.61
17.19,1016.74,85.97,58.86,451.87
30.51,1009.86,51,60.75,435.57
8.23,1011.92,90.59,40.77,479.24
10.17,1014.05,91.9,40.1,479.58
27.04,1006.82,77.45,73.67,431.1
10.74,1021.74,94.97,40.92,466.77
21.96,1010.51,87.32,58.79,448.89
23.14,1011.87,66.44,62.26,444.38
27.41,1008.51,65.49,69.98,431.64
25.61,1009.22,68.76,67.69,437.78
18.55,1008.45,65.3,61.87,450.73
30.55,1009.15,63.52,66.25,440.74
24.4,1002.14,38.75,41.1,451.66
25.17,1012.83,60.87,68.08,437.01
22.1,1014.56,71.5,65.06,442.18
11.48,1000.29,94.76,42.02,471.43
24.04,1007.6,76.98,59.43,437.51
12.74,1021.92,56.67,41.38,475.63
20.65,1016.04,87.45,57.5,448.22
9.6,1021.01,69.03,41.03,481.73
28.61,1004.24,67.74,69.84,429.91
16.58,1015.23,81.59,37.64,460.48
16.81,1018.26,75.21,38.52,459.01
5.46,1025.73,93.52,40.81,474.87
23.19,1014.59,70.52,49.82,451.08
11.86,1008.06,72.91,40.27,474.57
20.36,1015.86,87.19,66.05,450.23
25.14,1012.58,70.27,63.47,443.93
28.42,1010.25,56.8,75.23,435.64
10.96,1017.97,95.82,45.01,468.64
18.48,1012.41,68.2,52.05,458.62
16.48,1005.61,89.07,41.35,465.64
14.04,1013.29,89.54,40.2,465.25
22.24,1001.96,42.6,41.1,451.95
11.77,1024.55,72.49,40.71,477.94
32.41,1003.26,45.33,58.9,439.11
17.8,1011.81,89.81,62.26,451.62
19.08,1013.1,81.82,59.15,451.33
11.72,1012.08,83.98,40.35,476.41
27.92,1011.54,49.8,68.12,437.51
22.73,1018.13,84.06,66.75,437.93
30.67,1004.25,52.72,72.86,432.76
26.81,1009.68,68.34,61.47,443.66
15.39,1008.78,66.67,39.31,461.39
22.92,1013.27,78.32,61.9,446.08
29.53,1011.79,57.41,71.43,438.78
32.84,1003.59,43.88,68.14,425.18
15.78,1015.55,52.17,41.48,454.25
6.65,1020.11,89.84,40.69,479.35
14.64,1016.33,60.59,53.82,463.18
15.12,1007.16,82.35,41.79,455.63
28.36,1007.75,84.17,69.88,434.03
24.27,1012.73,73.81,74.93,443.06
27.77,1006.58,69.01,51.43,438.7
11.17,1002.4,81.4,39.72,474.64
23.71,1007.27,90.2,67.17,440.65
28.12,1011.49,80.16,73.42,435.46
19.17,1016.56,65.23,52.9,458.59
19.67,1009.43,73.88,44.89,455.2
18.5,1015,66.81,46.93,455.63
16.36,1008.91,72.48,39.99,462.5
22.43,1009.84,75.27,63.76,442.85
30.8,1007.39,75.78,73.56,432.43
22.07,1017.68,71.23,60.08,452.56
15.51,1022.81,69.55,41.76,463.82
29.78,1008.96,67.46,69.71,434.33
9.61,1023.45,75.66,39.04,483.86
31.99,1004.98,53.53,53.53,432.43
29.72,1009.32,55.25,74.78,438.19
15.47,1015.11,50.5,43.13,466.63
4.62,1016.09,73.14,38.44,486.84
15.61,1016.12,75.28,41.2,467.81
7.35,1015.55,79.67,41.66,485.35
23.77,1009.8,54.83,61.87,445.72
10.88,1020.52,86.81,44.63,469.57
12.99,1023.16,64.65,43.8,466.95
22.99,1014.15,49.42,46.93,451.41
24.38,1016.93,51.61,58.2,444.36
25.14,1011.15,85.67,69.13,433.95
13.21,1018.12,82.98,40.03,469.75
13.56,1023.4,63.82,39.18,470.38
10.6,1021.23,89.02,41.46,481.3
12.78,1025.16,85.14,41.04,461.61
27.44,1005.51,69.28,66.56,428
23.09,1009.4,81.61,51.19,443.22
20.87,1006.5,77,57.19,445.95
14.58,1017.9,86.14,42.07,460.66
22.12,1009.7,90.22,69.71,434.42
16.73,1013.79,90.19,65.94,453.39
14.92,1004.83,83.7,41.16,465.72
21.38,1015.73,68.02,65.12,448.5
10.55,1030,91.23,41.92,470.95
3.31,1024.05,84.31,39.42,487.19
16.23,1020.13,76.3,43.52,464.74
27.86,1012.87,55.53,65.18,436.26
13.63,1012.71,72.85,43.22,464.62
6.91,1011.05,82.07,37.49,481.88
8.62,1011.64,82.86,39.54,483.03
8.51,1015.08,84.89,42.32,476.6
31.3,1004.3,54.37,70.79,428.75
16,1012.37,39.2,43.02,466.01
11.44,1018.14,84.9,44.2,476.12
5.15,1008.02,98.36,45.87,479.61
24.88,1009.41,77.75,63.91,447.28
27.52,1015.77,72.01,74.67,433.56
32.89,1009.94,60.55,66.44,431.54
9.98,1017.32,77.78,39.66,481.64
25.42,1009.04,88.55,74.22,433.97
26.04,1005.68,65.18,52.84,439.36
16,1013.9,88.64,48.78,458.27
14.4,1013.04,90.5,40.2,464.5
21.71,1017.95,85.07,60.77,444.59
27.72,1007.58,72.25,69.88,434.02
9.34,1019.56,67.74,38.08,482.06
31.12,1003.67,67.36,68.14,427.06
12.14,1014.36,60.04,44.85,476.68
12.24,1023.22,78.74,40.96,475.32
25.67,1007.84,83.32,69.88,441.35
28.6,1011.86,62.13,61.86,439.74
33.63,1004.02,53.6,70.4,430.05
20.23,1016.84,81.26,57.76,452.5
13.3,1019.38,92.96,50.59,469.13
20.77,1008.07,76.22,45.87,452.71
20,1020.43,75.94,56.53,454.86
7.34,1023.01,80.08,40.72,483.92
21.71,1013.24,63.58,65.27,444.91
25.16,1009.63,72.62,58.82,442
17.35,1013.18,67.67,39.39,467.85
21.6,1013.02,54.19,66.86,450.84
9.89,1020.59,98.35,40.64,478.13
13.32,1007.72,78.64,44.9,466.3
24.8,1016.62,63.13,50.23,453.56
26.38,1009.14,51.79,44.89,442.13
19.93,1010.6,89.34,57.25,455.15
9.33,1027.88,79.23,36.3,479.6
13.85,1024.86,83.85,45.08,468.35
24.51,1022.58,57.44,62.08,447.04
27.78,1005.59,59.17,68.67,439.92
23.85,1005.9,70.95,52.3,441.99
13.75,1011.21,82.8,40.89,471.42
34.2,1002.7,56.09,68.14,427.05
19.04,1004.52,86.16,68.28,444.54
24.85,1005.9,64.55,67.9,445.18
22.51,1014.59,63.03,66.49,453.08
26.88,1012.1,57.9,60.96,446.77
15.48,1004.88,81.68,47.83,463.67
23.56,1007.13,87.1,73.67,439.27
19.43,1018.35,61.12,52.9,456.08
29.97,1006.09,61.6,67.9,434.14
18.97,1016.01,74.9,50.59,459.68
21.37,1006.57,81.56,81.56,434.38
20.09,1020.05,70.71,61.27,451.43
22.41,1003.3,88.71,66.56,435.75
24.51,1014.15,45.1,68.63,447.66
26.01,1015.69,81.22,74.33,435.82
28.32,1011.62,46.75,68.12,433.59
13.68,1024.91,85.26,45.08,467.02
8.83,1025.37,94.36,41.14,474.51
24.75,1009.87,71.97,58.79,444.79
30.64,1009.44,59.01,74.87,437.43
26.68,1008.4,68.01,49.02,441.54
23.38,1004.45,69.19,48.6,440.9
23.48,1006.7,88.57,70.79,432.25
14.03,1020.5,83.65,49.15,467.16
24.26,1003.87,70.44,47.93,439.16
13.08,1016.63,83.72,42.32,462.41
23.78,1008.79,83.17,69.71,443.06
27.71,1010.21,59.75,75.23,440.7
21.97,1016.09,73.29,65.61,447.05
15.54,995.45,83.73,41.23,463.06
31.03,1011.55,63.45,74.33,429.35
31.12,1009.61,56.54,69.13,429.41
7.11,1022.35,90.68,41.74,487.85
13.07,1014.98,87.77,42.18,461.71
22.86,1016.23,70.67,62.52,447.96
6.14,1015.71,86.51,40.62,481.66
14.3,1016.64,63.9,53.82,465.42
17.93,1003.54,87.41,44.63,458.96
25.9,1010.18,74.83,71.73,434.84
23.72,1016.32,71.17,58.62,447.13
13.83,999.62,91.95,38.73,469.81
21.71,1006.71,76.86,76.86,438.41
28.76,1006.07,62.41,66.56,432.3
15.28,1024.32,81.24,43.71,463.44
13.95,1003.87,83.94,38.73,468.21
22.19,1010.91,77.03,58.49,449.4
22.75,1016,67.34,58.86,448.32
28.52,1005.9,70.79,64.96,431.36
23.9,1009.01,81.05,61.47,438.73
31.88,1006.2,57.51,70.36,438.42
10.4,1014.24,93.48,42.44,480.04
21.31,1020.18,71.35,49.39,455.34
29.72,1008.6,79.25,71.97,431.22
20.92,1021.15,49.76,49.15,455.32
13.48,1011.71,69.44,40.35,474.72
21.36,1018.35,78.87,58.95,443.93
6.75,1008.3,87.42,39.9,484.05
18.11,1016.61,89.17,58.95,454.29
26.2,1010.14,76.14,71.73,430.89
22.89,1006.38,80.25,80.25,446.15
26.12,1017.97,44.81,63.94,441.46
9.84,1009.5,85.38,40.22,479.65
14.13,1011.72,78.06,48.92,464.17
9.05,1027.44,74.85,36.3,479.43
22.21,1018.21,84.96,60.77,444.57
18.73,1013.19,74.12,40.12,454.71
10.53,1020.62,98.43,40.64,477.99
21.47,1017,76.97,58.79,446.33
6.03,1019.81,84.2,41.17,488.57
23.55,1016.23,66.65,65.12,446.44
9.26,1023.61,88.48,40.78,471.79
14.18,1007.19,73.21,42.99,468.35
6.67,1020.31,73.56,39.37,488.13
24.1,1009.92,91.27,71.97,443.09
25.35,1007.65,84.09,72.99,436.29
23.21,1010.97,74.34,58.49,448.09
11.44,1014.88,63.88,43.13,477.57
12.75,1020.44,83.17,40.64,466.93
30.01,1006.88,51.67,68.27,428.6
27.18,1012.17,46.11,61.41,449.7
8.3,1020.02,83.11,43.13,484.07
26.2,1009.99,74.99,71.73,434.08
22.4,1009.52,83.5,68.31,446.91
14.66,1014.97,46.31,43.13,467.87
24.96,1007.73,76.48,70.47,438.23
26.5,1017.03,61.34,66.05,440.15
24.39,1013.65,80.93,58.41,445.39
3.91,1016.92,86.03,35.47,488.67
14.8,1024.06,91.67,44.92,464.01
10.22,1010.72,63.05,39.64,477.22
13.48,1030.2,65.96,41.92,463.9
17.83,1008.64,78.72,43.72,453.86
31.63,1010.83,50.59,65.74,437.54
23.16,1004.92,68.68,69.94,438.48
21.7,1007.93,78.37,64.69,448.76
13.92,1000.98,83.89,41.16,454.15
12.22,1016.81,81.22,41.2,474.96
21.62,1012.93,67.05,58.59,445.92
9.3,1017.19,71.51,38.18,480.14
32.55,1006.75,43.15,70.94,432.07
13.32,1005.37,88.48,38.73,472.33
19.83,1012.98,91.24,59.44,446.15
22.16,1020.81,68.47,64.63,451.86
15.81,1014.41,90.03,58.59,456.91
24.46,1011.02,76.66,68.61,440.58
29.1,1011.35,57.31,73.4,436.85
24.37,1010.97,71.97,70.02,443.53
7.48,1014.01,77.35,38.5,488.43
8.58,1022.04,87.55,40.72,480.96
19.69,1020.82,71.54,56.65,453.96
18.14,1012.83,47.1,43.56,461.71
18.21,1009.81,70.92,39.54,461.73
27.07,1012.34,76.64,77.95,433.61
15.62,1014.5,77.01,38.28,465.7
25.61,1008.62,54.51,47.43,442.96
15.41,1012.6,86.74,42.44,472.28
20,1017.06,63.1,63.31,449.68
25.87,1012.06,44.13,57.32,442.87
14.43,1013.28,70.26,38.91,468.83
9.14,1018.62,89.88,38.91,476.57
25.24,1000.26,78.17,68.28,435.9
27.06,1011.02,42.61,43.77,442.15
18.06,1003.73,100.09,52.08,452.19
23.15,1011.11,82.49,58.79,447.71
25.38,1016.61,81.34,74.67,435.41
30.65,1012.51,42.32,65.18,436.79
8.49,1016.93,85.63,43.69,483.62
29.86,1009.61,61.27,69.34,438.5
29.12,1006.9,49.79,66.56,429.94
10.35,1020.77,74.55,38.38,477.76
30.3,1006.72,55.13,73.9,440.79
21.31,1014.08,62.57,46.97,455.76
15.17,1017.38,72.11,54.3,464.39
11.87,1019.06,94.11,40.55,473.79
24.1,1010.97,74.87,68.61,443.75
23.92,1011.81,92.33,73.17,433.78
13,1017.14,85.23,48.79,464.12
24.14,1002.1,38.49,41.1,450.13
30.19,1004.39,61.43,66.54,428.37
22.08,1008.41,72.86,69.94,441.57
26.86,1009.22,88.39,72.58,428.69
13.55,1014.57,81.48,40.1,469.57
13.18,1023.18,61.21,43.8,467
7.2,1011.83,95.59,40.35,484.9
11.37,1013.57,88.82,41.5,475.94
13.93,1011.8,82.64,39.64,470.84
10.32,1011.64,84.05,40.35,481.51
16.32,1013.37,97.19,50.88,458.28
4.16,1017.72,88.49,35.47,486.7
28.26,1006.68,72.3,72.43,426.2
29,1012.78,66.09,69.68,442.79
31.63,1014.8,42.02,68.3,426.86
28.19,1013.41,43.93,68.08,436.43
13.93,1013.41,89.86,40.2,466.47
30.92,1010.11,72.47,80.18,432.35
19.89,1011.06,86.73,69.48,447.63
25.86,1005.73,69.35,76.2,438.75
10.81,1020.61,88.29,44.63,473.86
18.26,1004.1,97.39,69.94,443.59
18.61,1019.37,83.08,63.09,449.81
25.34,1014.61,57.51,65.61,442.82
21.28,1010.29,86.22,70.72,445.54
12.88,1023.19,59.18,43.8,468.19
33.68,1002.75,56.05,68.14,427.53
8.66,1022.99,95.45,44.68,479.62
8.26,1025.23,89.22,40.96,485.73
9.03,1025.98,81.94,40.71,484.97
14.85,1013.93,76.27,39.39,468.84
3.21,1016.9,86.34,38.44,491.35
15.71,1019.2,62.28,39.3,462.84
26.52,1011.49,46.98,43.77,440.31
14.18,1014.73,74.88,40.69,471.52
13.89,1024.64,82.29,45.08,467.74
10.12,1013.43,73.47,41.78,477.67
21.12,1009.33,96.14,63.91,447.64
26.68,1009.7,71.55,63.73,439.69
19.65,1019.46,77.82,62.1,449.13
23.47,1009.66,88.83,69.71,442.23
16.71,1004.45,81.64,40.55,464.13
5.21,1012.44,94.35,35.79,485.17
28.13,1012.6,44.71,68.12,435.85
12.14,1023.9,89.2,45,476.6
23.7,1011.73,73.18,69.23,437.15
29.52,1002.62,70.64,75.33,433.39
13.49,1010.66,63.34,41.78,467.92
28.24,1013.4,64.87,65.74,438.47
16.48,1004.27,99.89,68.28,449.7
14.01,1029.16,68.31,42.74,466.15
24.56,1018.5,77.47,66.75,435.03
28.94,1006.59,69.24,71.64,438.96
19.71,1009.58,65.71,43.43,456.24
11.06,1013.09,89.8,41.5,476.24
22.99,1017.97,78.47,60.77,447.62
19.87,1016.94,81.56,48.14,451.14
23.77,1011.97,80.08,59.21,440.08
20.99,1008.82,95.97,50.12,448.07
10.32,1021.04,95.3,41.01,467.81
26.72,1007.12,58.54,56.9,435.16
14.55,1023.83,87.6,44.84,465.14
4.89,1007.58,99.35,45.87,482.69
19.49,1013.11,88.01,46.63,451.31
24.44,1017.36,61.45,59.21,445.82
7.99,1020.08,83.2,36.08,481.35
27.28,1011.46,51.38,51.43,450.53
26.23,1008.2,78.93,59.07,440.18
9.46,1026.78,87.58,41.4,480.82
15.01,1017.53,72,39.52,468.02
24.86,1011.5,71.78,63.47,441.68
20.47,1016.97,68.6,58.16,453.99
27.09,1003.93,61,49.3,437.44
11.48,1017.03,61.62,36.18,469.44
7.84,1016.68,47.63,40.07,488.7
15.97,1024.72,65.97,52.72,462.64
29.55,1004.88,48.68,67.69,428.77
11.63,1022.89,87.12,40.55,474.67
22.96,1012.21,50.81,45.01,450.37
13.61,1022.36,72.87,40.71,475.23
22.17,1011.07,82.57,70.47,441.14
15.45,1019.87,79.21,61.27,456.59
25.08,1010.01,73.21,61.02,437.31
24.98,1006.59,90.61,71.98,432.06
20.57,1008.39,62.69,44.9,456.18
12.33,1017.24,79.84,38.91,472.49
8.29,1020.38,81.53,36.08,483.26
25.47,1010.08,77.18,59.92,439.84
28.2,1018.35,60.18,66.75,433.46
29.05,1011.33,72.5,70.32,437.16
27.03,1015.94,45.1,65.12,441.62
27.25,1014.15,68.52,73.03,439.78
30.71,1008.07,72.05,71.85,425.16
20.94,1008.91,87.32,49.02,448.18
9.06,1016.05,81.32,43.79,482.8
26.8,1001.2,65.03,58.84,445.76
25.77,1018.07,51.47,65.48,440.96
16.77,1013.24,84.4,50.9,459.91
11.73,1008.02,72.68,37.92,472.51
19.72,1010.53,82.12,65.94,446.84
24.42,1002.04,84.7,66.56,434.18
18.68,1016.96,77.09,59.14,452.85
14.22,1023.26,84.41,45.08,466.47
23.81,1015.53,70.66,57.5,448.72
7.91,1016.48,68.94,38.56,485.95
21.32,1012.23,59.94,45.01,452.75
24.75,1005.47,69.61,52.84,442.6
26.81,1013.68,61.6,56.57,442.94
25.99,1015.95,58.56,49.82,452.09
10.59,1008.1,98.27,41.26,474.76
6.33,1004.25,77.1,42.07,484.57
22.26,1009.51,78.93,44.89,447.07
15.9,1007.03,78.49,39.99,465.5
23.14,1008.89,81.82,58.18,444.51
19.48,1017.6,88.72,58.79,450.55
13.19,1017.61,94.95,44.88,467.68
27.4,1002.98,76.48,69.84,430.54
29.41,1011.36,52.37,59.27,441.99
25.22,1009.78,68.96,71.85,438.71
22.31,1009.22,89.53,70.32,437.83
7.64,1008.49,83.42,42.28,483.74
14.68,1023.36,86.79,43.99,461.91
15.12,1011.8,72.93,48.92,462.59
20.96,1019.99,67.32,61.27,448.77
5.95,1005.16,63.6,39.48,486.07
25.13,1007.43,78.43,57.69,437.8
11.58,1017,97.13,40.66,466.42
20.21,1016,70.38,59.14,448.79
16.64,1019.03,82.88,43.14,459
8.86,1025.64,79.65,36.71,478.88
19.72,1012.1,90.36,47.03,458.59
8.27,1016.47,66.6,38.56,485.31
30.19,1010.95,50.34,68.08,431.25
20.06,1020.38,75.16,56.53,455.99
13.16,1016.43,79.47,43.41,465.6
24.01,1014.17,43.02,65.46,443.81
9.78,1017.33,92.11,40.03,480.59
16.85,1017.43,66.01,42.24,472.63
15.12,1006.55,76.99,39.16,463.78
24.45,1014.24,58.15,66.49,449.22
9.14,1014.48,92.03,42.44,481.46
26.02,1006.73,75.19,68.67,440.12
21.46,1010.91,76.41,51.61,457.28
13.18,1016.81,86.71,40.24,469.35
5.79,1017.19,70.46,38.68,487.4
13.56,1007.01,89.86,49.83,466.33
11.95,1018.52,84.73,42.07,467.91
9.15,1012.45,81.67,44.03,474.26
28.96,1002.54,56.33,66.54,429.48
21.23,1017.42,69.26,50.59,453.95
10.73,1012.27,89.65,40.35,477.23
6.1,1010.4,95.34,39.33,491.37
25.5,1009.4,75.22,63.91,444.26
29.1,1006.28,60.22,76.2,435.97
22.58,1014.88,80.59,58.12,448.32
19.53,1013.72,81.46,66.54,451.19
20.07,1011.9,94.62,51.3,450.46
24.96,1008.25,80.6,77.54,433.4
21.08,1013.53,98,63.13,443.51
12.54,1017.26,83.59,43.69,470.04
6.64,1019.83,76.01,35.19,484.03
16.78,1011.97,68.94,37.2,471.24
25.56,1017.37,69.31,75.6,442.2
14.02,1016.05,70.65,40.75,470.48
29.45,1010.28,65.93,70.02,437.82
28.97,1011.71,88.5,78.92,430.98
6.11,1017.53,79.23,38.68,482.97
28.53,1003.83,59.69,49.3,438.17
31.71,1008.79,49.32,69.04,441.15
32.45,1005.05,44.37,44.37,429.81
30.53,1000.37,74.17,73.21,430.2
15.02,1015.19,58.69,41.48,456.04
24.91,1008.22,82.81,58.69,435.96
22.21,1009.69,96.85,69.71,440.14
24.51,1016.18,62.39,65.12,447.46
18.9,1016.02,71.38,60.07,451.5
28.51,1007.88,78.2,76.09,438.28
27.88,1011.33,58.91,75.23,439.33
24.33,1003.46,61.04,49.16,441.2
20.36,1014.36,82.96,57.5,452.28
11.15,1020.65,97.95,40.64,477.79
21.16,1014.13,72.77,50.66,455.86
30.47,1010.91,46.94,70.83,444.39
31.68,1011.3,55.94,74.16,434.61
19.8,1020.88,61.88,49.15,461.78
32.33,1008.11,57.48,67.83,427.84
18.67,1016.73,87.7,58.46,447.16
29.42,1007.32,75.04,69.14,437.75
27.84,1007.72,79.25,71.32,431.37
22.59,1014.36,62.44,65.06,444.6
10.38,1020.8,94.26,41.01,465.9
8.32,1010.93,78.21,39.64,479.69
30.34,1000.94,67.29,71.25,431.18
12.38,1016.15,81.37,45.51,470.46
11.23,1016,91.75,43.7,476.04
24.19,1013.4,49.39,46.93,446.3
30.17,1005.17,55.89,75.08,438.89
28.5,1002.54,69.35,71.32,435.7
14.78,1017.02,82.4,38.58,460.54
11.48,1012.88,90.04,41.2,478.34
9.59,1027.65,75.32,34.69,478.88
20.42,1017.65,87.07,60.77,447.85
20.76,1017.22,78.75,58.79,447.07
13.53,1023.83,61.59,40.71,474.7
34.4,1009.83,57.86,77.95,430.87
33.6,1012.31,35.66,74.33,428.62
6.03,1019.81,84.2,41.17,488.57
28.62,1009.67,62.12,69.71,437.52
19.72,1009.27,39.18,44.78,464.54
11.54,1022.13,83.5,40.77,465.61
19.39,1010.28,83.31,60.1,452.57
9.59,1013.8,72.85,37.14,474.74
12.31,1020.71,94.6,40.64,475.65
23.61,1012.9,87.06,63.94,441.57
7.61,1024.93,74.77,39.42,475.55
18.51,1017.21,88.1,58.46,448.39
7.53,1018.58,64.85,43.65,479.15
10.5,1026.32,85.04,52.72,468.01
24.99,1016.37,67.16,58.79,439.2
6.15,1020.2,66.64,40.07,494.3
30.54,1014.37,32.97,67.45,431.35
13.44,1012.93,84.29,39.39,469.67
31.27,1003.27,71.48,73.77,430.32
16.13,1007.04,80.49,39.99,465.25
30.97,1005.61,50.88,67.69,425.35
15.37,1014.84,80.37,43.34,460.02
21.25,1012.99,60.65,66.86,455.72
14.89,1013.23,82.49,39.82,470.19
6.65,1021.79,88.84,40.77,482.9
30.26,1007,65.51,72.58,425.71
33.71,1013.09,42.62,69.98,431.99
8.6,1011.8,89.45,40.77,480.82
29,1001.6,71.43,75.33,432.65
10.02,1017.37,77.65,41.44,479.63
28.75,1007.1,60.37,64.69,437.94
37.11,1006.23,31.15,68.94,429.25
30.06,1017.63,53.59,67.25,435.02
30.68,1012.86,56.56,69.68,438.68
30.08,1011.17,63.86,73.42,434.95
6.98,1011.92,94.72,40.35,484.19
29.17,1009.87,60.97,73.17,432.07
21.93,1017.8,82.61,60.84,443.89
15.11,1012.06,91.75,43.67,467.82
25.68,1001.38,85.89,70.17,433.92
30.44,1005.19,56.24,56.24,429.34
20.36,1011.73,70.8,65.27,445.67
26.47,1009.09,54.94,47.43,439.4
13.9,1007.01,81.33,39.54,471.16
21.81,1015.93,91.38,60.27,441.85
9.08,1010.67,85.35,42.49,481.46
32.31,1010.15,62.17,77.95,430.15
27.96,1011.11,71.93,73.42,435.93
9.23,1014.34,94.2,42.44,481.29
25.66,1013,71.21,61.08,446.05
19.2,1020.02,65.53,61.27,455.2
24.81,1018.56,61.18,59.87,444.89
24.1,1008.2,61.81,60.29,449.79
28.33,1004.63,71.21,68.14,431.27
19.53,1009.71,94.46,50.32,449.59
29.37,1009.47,55.65,74.78,434.2
24.44,1005.34,80.37,69.84,430.3
31.35,1013.74,38.56,67.32,439.81
28.98,1009.1,52.62,62.66,438.45
21.05,1016.49,91.23,63.09,447.45
25.03,1017.9,72.04,60.27,438.24
14.78,1016.96,68.53,54.3,463.75
25.24,1013.56,50.91,67.45,438.99
16.7,1015.11,97.25,50.88,456.18
16.44,1014.82,75.29,53.16,458.49
25.18,1006.71,89.86,71.98,432.88
23.51,1014.63,41.56,48.98,454.06
20.56,1012.24,53.09,64.45,458.97
26.63,1011.33,49.3,43.77,440.95
27.4,1001.4,82.47,69.13,426.18
26.91,1014.19,50.7,65.34,443.6
23.75,1006.25,70.17,67.9,445.22
27.79,1012.86,45.71,69.23,435.06
27.41,1011.5,55.3,63.07,445.02
7.98,1022.45,97.68,43.52,481.93
11.98,1016.45,78.8,44.58,477.56
27.1,1002.97,89.68,73.21,430.87
12.93,1015.27,87.27,45.51,469.83
18.91,1012.9,59.81,45.01,456.12
26.9,1004.47,54.71,66.48,432.95
14.36,1016.16,68.79,40,460.42
8.81,1014.99,81.5,43.56,482.52
18.36,1013.31,83.18,53.16,458.47
11.48,1008.47,70.55,37.92,472.9
25.92,1001.27,94.28,73.77,432
11.01,1016.7,81.48,43.69,477.3
26.31,1005.93,63.9,66.48,432.89
9.99,1018.78,85.68,42.07,471.6
12.84,1026.95,69.86,40.8,475.59
21.07,1004.64,86.16,67.07,446.05
17.7,1020.15,69.8,38.52,455.5
14.36,1021.16,73.43,41.26,462.25
24,1011.28,74.32,58.05,447.16
12.17,1013.89,88.98,41.58,463.03
19.58,1009.82,100.1,50.12,449.44
25.73,1010.07,55.97,66.54,437.07
23.85,1009.99,82.72,74.22,441.66
26.45,1010.31,74.33,73.5,433.44
20.95,1010.48,67.97,44.89,450.39
21.29,1012.49,84.23,59.04,445.37
14.32,1019.87,79.15,71.14,460.02
19.65,1009.26,99.08,63.91,444.9
28.09,1017.07,70.98,77.95,436.94
33.87,1007.91,39.48,71.32,435.89
13.72,1011.14,75.79,41.62,455.52
9.47,1026.49,87.9,41.4,479.68
32.19,1000.45,48.22,69.13,425.21
18.73,1007.19,79.23,46.48,450.74
6.09,1020.95,71.15,43.65,485.96
24.43,1017.99,74.27,67.25,436.5
25.24,1002.07,81.22,66.54,433.86
26.26,1009.59,80.06,71.73,430.79
26.15,1013.03,59.77,64.27,439.11
7.77,1032.72,72.8,41.82,479.4
27.92,1010.75,45.26,63.07,442.87
31.62,1010.94,58.93,64.05,439.09
12.47,1017.8,95.25,45.01,467.18
